rep,id,k1,k2,A0,peak
46,25,0.436783,0.0110854,0.0752829,67.1285
47,25,0.352288,0.00535575,0.0451109,71.9037
48,25,0.342651,0.00827563,0.0834737,68.7405
49,25,0.39565,0.0118878,0.0925536,69.2081
50,25,0.328524,0.0118878,0.0436552,67.8359
51,25,0.380361,0.00788043,0.0607375,70.2
52,25,0.347614,0.00788043,0.0607375,65.8914
53,25,0.361242,0.00775094,0.0449005,67.9196
54,25,0.352576,0.0114851,0.0438414,67.1468
55,25,0.378031,0.00667184,0.0328333,71.7693
56,25,0.35803,0.00447516,0.0709959,71.2227
57,25,0.389882,0.00863343,0.115611,68.0322
58,25,0.458096,0.00708594,0.0575907,65.7627
59,25,0.446299,0.00666695,0.0452948,68.4729
60,25,0.37025,0.0111206,0.0401785,66.5346
61,25,0.397557,0.0122323,0.0558207,71.0166
62,25,0.378182,0.00904135,0.0714318,71.2988
63,25,0.418238,0.00931485,0.0873659,69.6827
64,25,0.403339,0.0101618,0.0674163,73.3751
65,25,0.384584,0.00849519,0.0573236,68.2518
66,25,0.405962,0.00661719,0.047341,69.8331
67,25,0.371741,0.00789943,0.057137,66.7399
68,25,0.345771,0.0105231,0.0561585,68.1638
69,25,0.441343,0.0105231,0.0745696,71.7323
70,25,0.396221,0.0118281,0.0854646,69.7985
71,25,0.421944,0.00884716,0.0688963,69.2762
72,25,0.337896,0.0123608,0.0660802,71.4721
73,25,0.337896,0.0088697,0.0781339,66.7914
74,25,0.330945,0.00894256,0.0984136,66.7914
75,25,0.345239,0.0107681,0.079495,69.4593
76,25,0.361943,0.00985335,0.044643,72.68
77,25,0.343509,0.00979902,0.092546,70.8135
78,25,0.413933,0.0100614,0.0401692,70.1219
79,25,0.430209,0.0100614,0.0401692,70.1219
80,25,0.359826,0.0100071,0.0571577,68.1238
81,25,0.386298,0.0116591,0.0457938,69.6297
82,25,0.386004,0.0107905,0.0447678,70.0646
83,25,0.369698,0.00891161,0.0835037,73.9643
84,25,0.469699,0.00822689,0.0511039,70.8435
85,25,0.409327,0.0106638,0.101939,68.8856
86,25,0.430433,0.00931615,0.0963318,66.8253
87,25,0.369219,0.010146,0.0991601,66.5592
88,25,0.340506,0.00993166,0.0859122,70.9466
89,25,0.327575,0.0131635,0.0598446,75.0951
90,25,0.432035,0.0131635,0.0738589,70.52
91,25,0.425064,0.00891512,0.0779002,67.8822
92,25,0.431831,0.00931919,0.0485781,67.8458
93,25,0.370354,0.0132361,0.0481767,67.6863
94,25,0.370354,0.00944566,0.0465165,71.0073
1,26,0.303905,0.0108594,0.224395,70.0905
2,26,0.341183,0.00959178,0.0929307,68.6449
3,26,0.359877,0.0133572,0.110625,72.5924
4,26,0.342233,0.0137365,0.0902987,69.1881
5,26,0.316426,0.0106423,0.104434,69.0184
6,26,0.352214,0.0115469,0.0952172,69.437
7,26,0.302118,0.0106756,0.0952172,69.437
8,26,0.293341,0.0109868,0.130458,69.0621
9,26,0.303879,0.0100541,0.07713,65.9688
10,26,0.335361,0.00916687,0.116392,65.2322
11,26,0.445556,0.00966042,0.0920138,70.5094
12,26,0.371223,0.00787336,0.080386,70.5094
13,26,0.312653,0.0108691,0.0914493,73.9984
14,26,0.33254,0.012205,0.0984132,72.8996
15,26,0.307014,0.01138,0.0769373,72.0992
16,26,0.336975,0.0137882,0.0859296,73.5743
17,26,0.324108,0.00743729,0.115752,69.9073
18,26,0.343474,0.0104728,0.0942966,74.3073
19,26,0.32215,0.0131845,0.102131,70.9582
20,26,0.315801,0.0109017,0.116882,70.771
21,26,0.308803,0.0106249,0.0766533,72.2077
22,26,0.280036,0.00822264,0.111928,69.5539
23,26,0.280036,0.00913209,0.111928,68.6931
24,26,0.306951,0.0103856,0.099373,68.6931
25,26,0.343462,0.0103856,0.0741264,68.6931
26,26,0.314114,0.00989283,0.0848683,74.1774
27,26,0.272203,0.012112,0.133462,66.9353
28,26,0.277741,0.00994496,0.143868,67.7035
29,26,0.248805,0.0121137,0.259949,68.1658
30,26,0.260831,0.0128873,0.135712,67.4679
31,26,0.357449,0.0128873,0.12094,67.9331
32,26,0.326348,0.00932172,0.134422,70.1536
33,26,0.283031,0.0129029,0.134422,71.0885
34,26,0.308217,0.0136649,0.102022,72.7773
35,26,0.308217,0.0149719,0.125527,67.7269
36,26,0.295491,0.0115818,0.102546,69.592
37,26,0.291725,0.0115818,0.0982821,69.592
38,26,0.291725,0.0115818,0.0982821,69.592
39,26,0.341775,0.0107714,0.0982821,71.4156
40,26,0.341775,0.0107714,0.0746244,67.2327
41,26,0.372562,0.00695493,0.0805976,69.4784
42,26,0.354912,0.013908,0.127554,68.2365
43,26,0.336055,0.0119335,0.127554,68.2365
44,26,0.336055,0.0122236,0.105589,66.5018
45,26,0.275584,0.00749556,0.128886,69.5661
46,26,0.401536,0.0118073,0.147786,68.2354
47,26,0.315216,0.010439,0.0695725,76.3013
48,26,0.266926,0.0083286,0.171705,77.4458
49,26,0.309351,0.0083286,0.171705,65.7359
50,26,0.302822,0.0119952,0.106423,69.944
51,26,0.310344,0.0140435,0.0949831,71.9489
52,26,0.316726,0.00917854,0.0898278,70.111
53,26,0.316726,0.0115636,0.116654,66.4825
54,26,0.316114,0.00807047,0.181213,70.7209
55,26,0.390278,0.012619,0.122584,71.4795
56,26,0.376363,0.012619,0.080747,70.368
57,26,0.314036,0.0143371,0.0787378,69.292
58,26,0.314036,0.00999887,0.0787378,69.292
59,26,0.373434,0.00904978,0.109791,65.5088
60,26,0.334956,0.0116779,0.0876649,71.2232
61,26,0.336561,0.00946493,0.0997914,71.3
62,26,0.313382,0.0110572,0.109222,68.2786
63,26,0.327844,0.0132423,0.136543,70.2691
64,26,0.326021,0.0121617,0.0895579,73.0494
65,26,0.296454,0.0121617,0.087121,73.0494
66,26,0.286574,0.00857029,0.101966,72.3164
67,26,0.302776,0.00785981,0.096096,75.1167
68,26,0.314883,0.00884805,0.138195,66.5122
69,26,0.311152,0.0111603,0.0969409,72.667
70,26,0.312287,0.00969001,0.0740107,72.3954
71,26,0.38613,0.0106913,0.0834746,71.8259
72,26,0.304545,0.0131158,0.115271,70.5124
73,26,0.288408,0.0131158,0.130446,69.6642
74,26,0.288408,0.00977263,0.130446,69.8643
75,26,0.288777,0.0112515,0.130446,71.6471
76,26,0.315357,0.0112515,0.129864,71.6471
77,26,0.297278,0.0121017,0.0939194,71.1951
78,26,0.285246,0.0121017,0.104213,68.5494
79,26,0.296895,0.0106168,0.104213,72.3488
80,26,0.296895,0.00843483,0.0986339,71.298
81,26,0.309153,0.0131509,0.109398,70.682
82,26,0.337759,0.0132898,0.0968735,71.5938
83,26,0.327957,0.0117449,0.109931,68.2771
84,26,0.350602,0.0112755,0.0921998,68.9802
85,26,0.356048,0.0121745,0.140723,70.0437
86,26,0.323625,0.00726587,0.0887974,67.0571
87,26,0.328357,0.00938341,0.0718314,68.0695
88,26,0.527279,0.00938341,0.0718314,68.0695
89,26,0.314865,0.009953,0.083155,66.944
90,26,0.284643,0.00996466,0.120578,66.6016
91,26,0.32814,0.0109204,0.102956,65.9503
92,26,0.306771,0.0107887,0.0721227,70.0552
93,26,0.349499,0.00903507,0.132688,65.2148
94,26,0.318705,0.0138777,0.100564,69.3445
1,28,0.37069,0.00947069,0.159592,72.9342
2,28,0.365229,0.00395302,0.102502,71.1552
3,28,0.375088,0.0066161,0.105859,73.156
4,28,0.47312,0.0074954,0.0705889,68.7004
5,28,0.461466,0.00658306,0.0862874,69.8541
6,28,0.476656,0.00706312,0.182451,70.4012
7,28,0.470328,0.0053634,0.138245,70.2666
8,28,0.364532,0.00331439,0.0980947,70.045
9,28,0.310588,0.00394366,0.145124,69.0068
10,28,0.470782,0.00502226,0.094152,72.0163
11,28,0.4315,0.0082603,0.108442,72.2735
12,28,0.362623,0.00627763,0.100574,71.6461
13,28,0.386879,0.00598148,0.0725504,71.6461
14,28,0.390466,0.00662833,0.0990677,72.3942
15,28,0.399274,0.00714115,0.0990677,71.2869
16,28,0.368275,0.00967639,0.107378,72.5725
17,28,0.490319,0.00465761,0.0832877,72.9678
18,28,0.395865,0.00843359,0.0756771,68.6391
19,28,0.360278,0.00670881,0.0666644,69.5387
20,28,0.338245,0.00737302,0.0967608,73.5706
21,28,0.34977,0.00488719,0.125795,71.5791
22,28,0.410631,0.00630639,0.0901682,69.378
23,28,0.428244,0.0084033,0.129047,66.2242
24,28,0.384714,0.00839566,0.101483,67.2922
25,28,0.44845,0.00761433,0.173063,72.0977
26,28,0.379972,0.00683222,0.136454,71.8827
27,28,0.308656,0.00920607,0.176228,74.2698
28,28,0.333355,0.00855358,0.132355,71.4273
29,28,0.405592,0.00479198,0.112218,72.8577
30,28,0.375611,0.00869986,0.112218,70.9626
31,28,0.356526,0.00869986,0.112218,69.4906
32,28,0.356526,0.00922056,0.0860254,69.8406
33,28,0.354923,0.00496628,0.1446,69.4407
34,28,0.331055,0.00831646,0.0929165,66.2552
35,28,0.315705,0.0064847,0.142691,72.6891
36,28,0.518144,0.00642685,0.110562,66.9165
37,28,0.453517,0.00677604,0.101569,71.4045
38,28,0.388998,0.00399307,0.107922,71.4045
39,28,0.379386,0.00574746,0.0936965,67.3602
40,28,0.379386,0.00574746,0.0936965,72.034
41,28,0.488316,0.00735133,0.145946,71.9009
42,28,0.504398,0.00368151,0.0764244,72.0621
43,28,0.495863,0.00842513,0.106245,73.6399
44,28,0.388543,0.00808905,0.0832074,67.8304
45,28,0.459737,0.00559,0.107129,68.1214
46,28,0.459737,0.00544294,0.107129,70.2654
47,28,0.457551,0.00617224,0.119952,71.1131
48,28,0.474127,0.00721297,0.104243,71.8857
49,28,0.474127,0.00809267,0.104243,63.4651
50,28,0.46339,0.00777942,0.132871,70.0516
51,28,0.442354,0.00684053,0.163796,67.0846
52,28,0.356588,0.00689446,0.163796,67.0846
53,28,0.406767,0.00689446,0.111937,71.6198
54,28,0.357949,0.0081542,0.0924464,70.4823
55,28,0.400593,0.00458509,0.08178,70.1594
56,28,0.49369,0.00764532,0.210652,68.2145
57,28,0.400499,0.00699695,0.0748066,70.085
58,28,0.423425,0.00610173,0.0908651,69.1972
59,28,0.361619,0.00610173,0.114729,70.1633
60,28,0.393906,0.00674953,0.111867,68.7141
61,28,0.452033,0.00674953,0.12234,68.7141
62,28,0.353498,0.00685345,0.115646,69.469
63,28,0.371327,0.00914834,0.152352,67.9381
64,28,0.40188,0.00939405,0.0805104,72.7551
65,28,0.332591,0.00581427,0.089586,74.458
66,28,0.354372,0.00670352,0.0774169,67.1329
67,28,0.339155,0.00354654,0.116893,69.0946
68,28,0.34051,0.00658579,0.138218,71.0655
69,28,0.370538,0.0085505,0.113216,73.3936
70,28,0.351709,0.00519924,0.114353,70.9928
71,28,0.426748,0.00525086,0.0938399,72.0835
72,28,0.353389,0.00663284,0.0785931,69.6451
73,28,0.353389,0.00601842,0.124163,69.6451
74,28,0.379739,0.00749863,0.115452,69.6451
75,28,0.370975,0.00749863,0.115452,69.6451
76,28,0.359568,0.0072512,0.13686,68.9373
77,28,0.335858,0.0072512,0.121344,68.9373
78,28,0.335858,0.0072512,0.12625,71.1919
79,28,0.424816,0.00701614,0.0789203,71.3263
80,28,0.385902,0.00429247,0.146155,66.6775
81,28,0.450238,0.00838594,0.144912,68.1183
82,28,0.539074,0.00799823,0.106731,67.1015
83,28,0.375005,0.00773961,0.0979533,66.2651
84,28,0.375005,0.00773961,0.143834,66.2651
85,28,0.432354,0.00467956,0.125681,69.1454
86,28,0.335042,0.00668184,0.125681,69.6511
87,28,0.375029,0.00688098,0.0928938,71.3796
88,28,0.375029,0.00843756,0.1484,71.3796
89,28,0.351802,0.0061363,0.0996119,71.2574
90,28,0.354318,0.00700793,0.127102,74.5116
91,28,0.347228,0.00775336,0.0958244,73.1532
92,28,0.356074,0.00634594,0.148575,71.1969
93,28,0.454308,0.00600849,0.100113,68.4498
94,28,0.328242,0.00636491,0.0978176,69.2634
1,29,0.326102,0.0102588,0.0632286,69.8242
2,29,0.298538,0.010176,0.0410163,70.1621
3,29,0.334901,0.0150881,0.034821,68.9862
4,29,0.328496,0.0138843,0.0734434,62.6308
5,29,0.293674,0.0111804,0.0620229,64.6611
6,29,0.289687,0.0112157,0.0893687,69.6422
7,29,0.336708,0.0162969,0.0570455,69.0723
8,29,0.28512,0.0119142,0.0617813,66.2719
9,29,0.306264,0.0119009,0.0951834,70.7605
10,29,0.29877,0.00976653,0.044826,70.1233
11,29,0.29877,0.0132796,0.0471162,69.6122
12,29,0.305005,0.0117731,0.0427985,70.3726
13,29,0.349397,0.0126049,0.0515839,69.1735
14,29,0.341494,0.0136591,0.0264294,67.7004
15,29,0.353425,0.0114237,0.0334791,71.2272
16,29,0.356508,0.014394,0.0374343,65.9238
17,29,0.328773,0.0121559,0.0374257,66.116
18,29,0.296845,0.0156697,0.0628908,71.9629
19,29,0.296845,0.0156697,0.0628908,72.4065
20,29,0.296081,0.0124158,0.0873986,69.4405
21,29,0.304596,0.0144466,0.0594137,67.5587
22,29,0.304596,0.011627,0.0478346,67.5587
23,29,0.290051,0.00899103,0.0714534,71.3471
24,29,0.279664,0.00876648,0.0498932,67.6263
25,29,0.320246,0.011127,0.049269,70.7795
26,29,0.301017,0.010704,0.0556271,67.7306
27,29,0.319463,0.0123846,0.0487045,68.1664
28,29,0.319463,0.0123846,0.0487045,70.2213
29,29,0.319463,0.0120161,0.0465901,68.1725
30,29,0.353957,0.0095661,0.0470954,69.7634
31,29,0.319582,0.0126105,0.0526178,69.8902
32,29,0.319582,0.0117318,0.0526178,68.8411
33,29,0.295046,0.0117318,0.0603208,69.7132
34,29,0.302025,0.0117318,0.0530935,69.7132
35,29,0.302025,0.0154234,0.0530935,71.9203
36,29,0.308078,0.0151565,0.0586632,71.2658
37,29,0.331096,0.0126638,0.0510341,67.6058
38,29,0.331096,0.0126638,0.0527314,69.5128
39,29,0.331096,0.0124786,0.0527314,69.5128
40,29,0.319297,0.010366,0.0601423,69.5745
41,29,0.319297,0.015162,0.0601423,69.1975
42,29,0.314934,0.0142984,0.0497177,67.533
43,29,0.314934,0.0142984,0.0497177,63.939
44,29,0.325048,0.0127387,0.0594274,72.9147
45,29,0.318182,0.0154051,0.0335274,67.7157
46,29,0.328183,0.0139358,0.0687472,69.9544
47,29,0.328183,0.0139358,0.0666337,69.9544
48,29,0.328183,0.0120734,0.0507093,70.2574
49,29,0.295794,0.0143995,0.0741561,70.676
50,29,0.366444,0.0147922,0.0379161,70.2786
51,29,0.429071,0.0123449,0.0570457,70.3291
52,29,0.302186,0.0157929,0.0563972,69.858
53,29,0.282792,0.0132885,0.053436,69.1327
54,29,0.353353,0.0139577,0.0418002,68.6289
55,29,0.27876,0.0105598,0.0697409,71.907
56,29,0.342985,0.014561,0.0405252,67.0805
57,29,0.342985,0.0127113,0.0382248,68.1667
58,29,0.362435,0.0139235,0.0456707,71.6186
59,29,0.321522,0.0155837,0.0456707,68.666
60,29,0.331223,0.0121874,0.0487624,68.032
61,29,0.331223,0.0121874,0.0487624,71.3381
62,29,0.319465,0.0114996,0.0494309,71.874
63,29,0.317536,0.0109196,0.0466737,69.3399
64,29,0.32856,0.0108147,0.0395111,68.2722
65,29,0.412508,0.0147176,0.0395111,71.2287
66,29,0.362479,0.0135196,0.0308961,70.4629
67,29,0.420749,0.010427,0.0542921,69.5322
68,29,0.328539,0.00722949,0.0402079,69.094
69,29,0.347542,0.0133837,0.0438782,67.2698
70,29,0.347542,0.0133837,0.0349005,64.7638
71,29,0.32287,0.0133837,0.0445478,73.9678
72,29,0.358066,0.0127792,0.0477378,69.8227
73,29,0.358066,0.0131351,0.0477378,69.8227
74,29,0.3325,0.0113174,0.0449403,69.4941
75,29,0.312412,0.0119224,0.040331,68.3531
76,29,0.312412,0.0108252,0.040331,68.3531
77,29,0.329409,0.0112344,0.040331,65.9042
78,29,0.315194,0.0115645,0.0528327,71.851
79,29,0.300994,0.0107997,0.0797067,67.3807
80,29,0.343756,0.0129097,0.0406331,70.349
81,29,0.335836,0.0153262,0.0323121,73.2535
82,29,0.299537,0.0099479,0.0509251,71.9564
83,29,0.299537,0.0161139,0.0687108,71.9059
84,29,0.31679,0.0127636,0.0571446,68.9158
85,29,0.305342,0.0154161,0.0496055,68.9158
86,29,0.337268,0.0154161,0.0495356,68.9158
87,29,0.337268,0.0154161,0.0495356,66.5625
88,29,0.337268,0.0102882,0.0495356,65.2421
89,29,0.323676,0.011618,0.0480646,73.6431
90,29,0.316854,0.0136785,0.0431875,67.4193
91,29,0.316854,0.0136785,0.0431875,65.9706
92,29,0.314006,0.0167377,0.053991,65.9706
93,29,0.378976,0.014437,0.0376325,71.6779
94,29,0.296354,0.014437,0.0737222,71.4005
1,30,0.439197,0.0204981,0.0277224,70.2275
2,30,0.439864,0.0192372,0.0277224,70.1887
3,30,0.408188,0.0173225,0.0518143,69.443
4,30,0.356609,0.0166151,0.0616332,64.4344
5,30,0.368031,0.0155243,0.051256,65.2792
6,30,0.409574,0.0161174,0.0569753,65.1624
7,30,0.368106,0.0187748,0.0380768,66.8818
8,30,0.371869,0.0182791,0.0380768,68.8948
9,30,0.392538,0.0189737,0.0395872,67.7184
10,30,0.398884,0.0160546,0.0344984,66.6258
11,30,0.435,0.0161052,0.0207753,67.6625
12,30,0.346964,0.0206251,0.0514587,68.9744
13,30,0.36964,0.0206251,0.0514587,67.4422
14,30,0.411043,0.0177466,0.0427342,66.7939
15,30,0.444911,0.0197633,0.0269336,70.889
16,30,0.400081,0.0197633,0.0269336,73.4779
17,30,0.390504,0.0197633,0.0242845,74.098
18,30,0.365601,0.0197633,0.042691,68.6104
19,30,0.365601,0.0197633,0.042691,70.9594
20,30,0.388674,0.016964,0.0341467,68.8982
21,30,0.448183,0.0187873,0.02529,67.4514
22,30,0.399522,0.0194867,0.0428479,68.005
23,30,0.397811,0.0154652,0.0696277,72.1745
24,30,0.409947,0.0181175,0.0353025,70.5428
25,30,0.409947,0.0181175,0.0415133,70.5428
26,30,0.387545,0.0171681,0.0415941,64.6815
27,30,0.413348,0.0161959,0.023859,70.7334
28,30,0.403754,0.0148088,0.0379659,68.1105
29,30,0.383483,0.0177729,0.0376253,66.4791
30,30,0.370721,0.0173858,0.0304362,69.84
31,30,0.370721,0.0173858,0.0304362,69.84
32,30,0.410418,0.015758,0.0397679,72.7594
33,30,0.458218,0.015758,0.0260511,67.9638
34,30,0.470136,0.0166753,0.0253268,73.0555
35,30,0.424517,0.0166753,0.0916524,73.0555
36,30,0.393806,0.019403,0.0444922,69.9337
37,30,0.383797,0.017531,0.0370586,65.1542
38,30,0.379769,0.0157169,0.0370586,64.1308
39,30,0.355251,0.0192126,0.0732612,66.7336
40,30,0.355251,0.0165094,0.0732612,69.1016
41,30,0.382744,0.0146887,0.0505184,70.135
42,30,0.344984,0.0187258,0.0455903,68.6202
43,30,0.344984,0.0187258,0.0455903,68.6202
44,30,0.445466,0.0130817,0.0452721,64.7534
45,30,0.39249,0.00689662,0.0329862,71.9871
46,30,0.39249,0.0168801,0.0210359,71.1681
47,30,0.46221,0.0168801,0.0236087,69.2557
48,30,0.410666,0.0179521,0.0210303,74.971
49,30,0.415113,0.0187333,0.0322136,72.6918
50,30,0.415113,0.0187333,0.0413832,71.2777
51,30,0.40262,0.0187333,0.0413832,72.8163
52,30,0.40262,0.0187333,0.0464157,72.8163
53,30,0.387457,0.0187333,0.0313638,72.1892
54,30,0.387457,0.0187333,0.038551,72.1892
55,30,0.387457,0.0187333,0.038551,72.1892
56,30,0.387457,0.0147108,0.0350209,72.1892
57,30,0.455159,0.0213259,0.0329678,69.7954
58,30,0.455159,0.0167495,0.0473408,69.7954
59,30,0.408673,0.0167495,0.0225527,72.8846
60,30,0.465018,0.0196496,0.114434,69.0867
61,30,0.319645,0.0128457,0.0877223,69.4095
62,30,0.401687,0.013915,0.0528306,67.6793
63,30,0.401687,0.0163962,0.0347051,67.9105
64,30,0.414487,0.0163962,0.0531067,68.0595
65,30,0.515131,0.0177148,0.0438558,66.449
66,30,0.483745,0.0139352,0.0275403,69.655
67,30,0.470164,0.0130717,0.0182183,71.4445
68,30,0.425955,0.0148402,0.029397,71.4445
69,30,0.371792,0.0122973,0.0310833,66.9117
70,30,0.371792,0.0122973,0.038922,70.4397
71,30,0.394062,0.0177753,0.0375039,66.9569
72,30,0.428363,0.017115,0.0310532,70.9678
73,30,0.430198,0.0197337,0.0298391,70.3918
74,30,0.430198,0.0180082,0.0325052,74.7411
75,30,0.343007,0.0166087,0.0701327,64.7767
76,30,0.366737,0.0139071,0.0352034,69.5067
77,30,0.366737,0.0159719,0.0346443,71.4299
78,30,0.3863,0.0171285,0.0367339,70.1342
79,30,0.439261,0.0171285,0.0367339,70.1342
80,30,0.413432,0.0171285,0.0358104,70.1342
81,30,0.35882,0.0187626,0.0586889,70.4126
82,30,0.35882,0.0187626,0.0586889,70.4651
83,30,0.382797,0.0178859,0.0586496,69.4832
84,30,0.345841,0.0142534,0.0851903,69.7129
85,30,0.42913,0.0167039,0.057103,70.29
86,30,0.41318,0.0165095,0.0563351,70.5133
87,30,0.345598,0.0165008,0.0647856,67.7036
88,30,0.345598,0.0165008,0.114703,70.3858
89,30,0.345598,0.0197102,0.0999451,72.2461
90,30,0.371631,0.0200044,0.0740361,72.5297
91,30,0.408521,0.0203077,0.0386173,71.38
92,30,0.408521,0.0203077,0.0386173,71.38
93,30,0.374984,0.0146482,0.0339725,64.2789
94,30,0.338478,0.0160011,0.0486602,64.7992
1,31,0.372345,0.0103113,0.0529096,67.4923
2,31,0.403215,0.00516384,0.0467331,67.7375
3,31,0.306805,0.00620547,0.0622182,72.8965
4,31,0.44628,0.00687989,0.0593034,74.4783
5,31,0.322162,0.00656158,0.0428288,70.9714
6,31,0.327371,0.0100212,0.0622492,70.7515
7,31,0.301016,0.0100212,0.0730221,70.7515
8,31,0.31493,0.00756638,0.052928,67.049
9,31,0.355543,0.0058822,0.0475347,66.1181
10,31,0.355543,0.0060101,0.0475347,66.1181
11,31,0.327045,0.00871407,0.0415802,73.7031
12,31,0.325668,0.0122329,0.0742139,73.6698
13,31,0.333085,0.0101682,0.0886747,73.6168
14,31,0.363845,0.00960879,0.0498937,69.1663
15,31,0.321663,0.00960879,0.0552011,70.2796
16,31,0.321663,0.0101905,0.0552011,66.2538
17,31,0.310361,0.00870371,0.0653656,65.2041
18,31,0.305236,0.0105522,0.0550172,64.0885
19,31,0.331175,0.0110968,0.0644192,63.0695
20,31,0.385477,0.00954369,0.05561,69.6813
21,31,0.347878,0.00926144,0.053484,66.1378
22,31,0.347878,0.00878907,0.0511222,63.6831
23,31,0.347878,0.00853417,0.0511222,68.5179
24,31,0.360645,0.00690874,0.0483152,66.2929
25,31,0.46153,0.00633368,0.10059,68.6563
26,31,0.384906,0.00740552,0.0886134,67.9903
27,31,0.313298,0.00902406,0.0607924,67.609
28,31,0.28068,0.00873643,0.0762153,67.2273
29,31,0.325562,0.00724953,0.0545582,65.7175
30,31,0.306932,0.0104358,0.0595571,70.5819
31,31,0.321307,0.00804532,0.0648783,69.8013
32,31,0.343046,0.00854674,0.0353158,66.8429
33,31,0.301267,0.0122893,0.0711144,71.6444
34,31,0.342772,0.00540583,0.0567101,69.4934
35,31,0.367525,0.00925589,0.0600216,68.9179
36,31,0.367525,0.00925589,0.0600216,68.9179
37,31,0.318977,0.0103016,0.107919,69.9725
38,31,0.304757,0.0107339,0.0542004,70.2786
39,31,0.323512,0.0087799,0.0643193,67.3463
40,31,0.323512,0.0087799,0.0643193,68.9392
41,31,0.34614,0.0103047,0.0380387,69.4206
42,31,0.292313,0.0073465,0.0757757,68.4599
43,31,0.319256,0.00983895,0.0399759,71.3474
44,31,0.313062,0.00961534,0.0518881,70.2667
45,31,0.32991,0.00970436,0.0792941,70.2718
46,31,0.321903,0.00684438,0.056593,66.6805
47,31,0.354675,0.00861977,0.0403798,66.4239
48,31,0.335515,0.00891047,0.0403798,65.5825
49,31,0.39696,0.00849474,0.0933982,67.5424
50,31,0.291897,0.00868095,0.0810055,66.8074
51,31,0.272814,0.00992308,0.108798,68.266
52,31,0.342515,0.00649081,0.0802825,66.741
53,31,0.331491,0.00436508,0.0438178,70.4984
54,31,0.333556,0.0110931,0.0596981,76.4035
55,31,0.334451,0.00910772,0.0594704,74.3754
56,31,0.334451,0.00819284,0.0606211,68.2556
